h_mean,h_std,h_min,h_max,h_range,ud_mean,ud_std,ud_min,ud_max,ud_range,dd_mean,dd_std,dd_min,dd_max,dd_range,h_ud_ratio,h_dd_ratio,label
0.09757272727272727,0.024104733597743448,0.0681,0.142,0.0739,0.16993999999999998,0.18349667390264418,-0.0011,0.6108,0.6119,0.26781999999999995,0.17520780550851928,0.0872,0.6863,0.5991,0.5741564853256559,0.36432067415448116,0
0.10822727272727274,0.041135728774608846,0.0694,0.1796,0.1102,0.28033,0.23635861195320226,0.0588,0.7921,0.7333000000000001,0.39154,0.22240638080374903,0.1889,0.8676,0.6787000000000001,0.38606958462415053,0.27641363925431245,0
0.08107272727272728,0.0160463136519944,0.056,0.1109,0.0549,0.13804999999999998,0.14718592361741362,-0.0293,0.4568,0.4861,0.21733000000000002,0.1407848875254569,0.0816,0.5326,0.45099999999999996,0.5872664976909062,0.3730380262030142,0
0.07035454545454545,0.015042763285803815,0.0354,0.0866,0.051199999999999996,0.11911999999999998,0.12123165886479949,-0.0493,0.3934,0.44270000000000004,0.18912,0.12390346421486544,0.0214,0.4715,0.4501,0.5906141272701325,0.37200810832506936,0
0.08007272727272728,0.01720180751601941,0.0457,0.104,0.0583,0.08360999999999999,0.0922507265855156,-0.0259,0.2872,0.3131,0.16516999999999998,0.09596834026559663,0.043,0.3762,0.3332,0.9576817317425612,0.4847868407452113,0
0.10657272727272728,0.021074775961280868,0.075,0.1433,0.06830000000000001,0.15326,0.08457120865479772,0.0363,0.3059,0.2696,0.26195999999999997,0.07964677854962705,0.1638,0.3809,0.21710000000000002,0.6953675577787387,0.4068266928005592,0
0.09607272727272727,0.022985042567247555,0.0631,0.1378,0.0747,0.06787,0.10725656726849979,-0.0902,0.2581,0.3483,0.16421000000000002,0.1000002605552161,0.0476,0.355,0.3074,1.4155195484481924,0.5850565873950421,0
0.09294545454545454,0.023492780322318753,0.06,0.1404,0.0804,0.09923000000000001,0.12916566494235224,-0.0317,0.3607,0.3924,0.19407999999999997,0.11501632541126983,0.0718,0.4207,0.3489,0.936657441177198,0.4789003279324331,0
0.09273636363636363,0.018893505377630314,0.0594,0.1211,0.0617,0.13532000000000002,0.0800008166624983,0.0138,0.2946,0.2808,0.22712,0.08552436689817312,0.1349,0.412,0.2771,0.6853065203210412,0.40831258948474003,0
0.09327272727272726,0.02505250849352579,0.066,0.1562,0.0902,0.11754,0.08821394699504406,0.0214,0.3529,0.3315,0.21156999999999998,0.09574574025917695,0.1243,0.4663,0.34199999999999997,0.7935335523155942,0.440857807888261,0
0.09135454545454545,0.017428904936132028,0.0657,0.129,0.06330000000000001,0.14887999999999998,0.13188516722260063,-0.0079,0.4212,0.42910000000000004,0.24010999999999996,0.11916313234852093,0.1151,0.4869,0.3718,0.6136078173477171,0.3804679729564471,0
0.08636363636363636,0.028727905344012563,0.0449,0.1235,0.0786,0.08388,0.12862014530305033,-0.0523,0.3749,0.4272,0.16761999999999996,0.10859914875868555,0.0712,0.4198,0.3486,1.0295971240642858,0.5152316020286025,0
0.09099090909090911,0.019899922338816028,0.0583,0.125,0.06670000000000001,0.194,0.1629064625960418,0.0441,0.514,0.4699,0.28263999999999995,0.16390439760895847,0.1169,0.595,0.47809999999999997,0.4690228869485678,0.3219310329743708,0
0.10705454545454546,0.0500099862754703,0.0499,0.2366,0.1867,0.14973999999999998,0.22592134422798077,-0.097,0.6854,0.7824,0.25777000000000005,0.20786494039266082,0.0035,0.7353,0.7318,0.7149314179452887,0.4153087253979131,0
0.1080181818181818,0.028324470628127128,0.0557,0.1475,0.09179999999999999,0.17004000000000002,0.11486907716565364,0.0401,0.3819,0.3418,0.27837999999999996,0.11027961229932252,0.1187,0.4693,0.3506,0.6352478626812462,0.3880228241804643,0
0.08364545454545456,0.028086094909629704,0.0441,0.1229,0.0788,0.21511,0.23926623223699767,-0.0395,0.6713,0.7108,0.2995499999999999,0.2443249532441944,0.0046,0.7286,0.724,0.38884787177529073,0.2792361051889481,0
0.09220909090909091,0.021346871178018315,0.0605,0.1346,0.0741,0.15173999999999999,0.18933138027161678,0.0049,0.6556,0.6507,0.24599000000000001,0.20326804115638922,0.0989,0.7902,0.6913,0.6076742008362336,0.3748474168123667,0
0.0694,0.011316890032159898,0.0496,0.0905,0.0409,0.17213000000000003,0.22404794154624832,0.0486,0.775,0.7264,0.24139,0.2277955050283282,0.099,0.8492,0.7502,0.403181297964922,0.28750036248244554,0
0.09203636363636364,0.02968249560691529,0.0214,0.1308,0.1094,0.16662000000000002,0.12146751554771068,0.004,0.3446,0.3406,0.25902,0.11511570797342222,0.1058,0.4546,0.3488,0.5523695310696949,0.35532394530313627,0
0.06933636363636364,0.01137482067790721,0.057,0.0871,0.030099999999999995,0.61066,0.5562354481492328,0.1288,2.0731,1.9443000000000001,0.6786900000000002,0.5520648058777963,0.2159,2.1322,1.9163000000000001,0.11354313381133499,0.10216190230364572,0
0.0673909090909091,0.014180652632756684,0.0478,0.0969,0.0491,0.11523000000000001,0.07530447898734546,0.0304,0.2586,0.2282,0.18255,0.07218396636372927,0.1072,0.3177,0.21049999999999996,0.5848331533260068,0.36916209218743856,0
0.09078181818181819,0.020663388791861713,0.0559,0.1183,0.062400000000000004,0.07904,0.07712071634061038,-0.0367,0.1754,0.2121,0.16797999999999996,0.06982267699123416,0.0652,0.2563,0.1911,1.1485408608420717,0.5404290853240438,0
0.04262727272727273,0.008544131425615,0.0304,0.0591,0.0287,0.9470000000000001,0.5632612182637821,0.2503,2.2453,1.9949999999999999,0.98874,0.5615145871262434,0.3028,2.2823,1.9795000000000003,0.045012912053179165,0.04311267837307518,0
0.058809090909090915,0.011726589832125496,0.0481,0.0808,0.0327,0.29718000000000006,0.26975819542694157,0.0608,0.9018,0.8410000000000001,0.35379,0.2723661687671376,0.1262,0.9718,0.8456,0.19788980758894717,0.16622551424171594,0
0.10634545454545453,0.033378417087584114,0.0723,0.1919,0.11959999999999998,0.08554,0.07837969124715917,0.0012,0.2428,0.24159999999999998,0.19399000000000002,0.08825954717007485,0.1041,0.3518,0.2477,1.2432103265738597,0.5481978779709086,0
0.08724545454545454,0.009873637995831488,0.0721,0.1035,0.0314,0.05214,0.06255668007672899,-0.0172,0.159,0.1762,0.13972,0.06859136323992338,0.0687,0.2572,0.1885,1.673260093696986,0.6244262104154317,0
0.12382727272727273,0.02514629558838005,0.0879,0.1716,0.0837,0.06273000000000001,0.08441458602240097,-0.0128,0.2679,0.2807,0.19014999999999999,0.07301910328430805,0.1177,0.3743,0.25660000000000005,1.9739406788871963,0.6512049514715817,0
0.06854545454545453,0.01779338998821549,0.0475,0.0997,0.052199999999999996,0.16820999999999997,0.15291808591530304,0.0151,0.5547,0.5396,0.23735999999999996,0.14640189889478894,0.0829,0.6088,0.5259,0.4074968613554081,0.28878145333670885,0
0.07854545454545454,0.018173902367756005,0.0509,0.1192,0.0683,0.29911,0.3220079000066096,-0.0198,0.8675,0.8873000000000001,0.37644,0.32796303721269837,0.0454,0.9867,0.9413,0.26259634231256807,0.2086527624394116,0
0.09727272727272727,0.03145053547744747,0.0591,0.171,0.11190000000000001,0.07275000000000001,0.11910980228343927,-0.003,0.3996,0.4026,0.17384,0.1057109181788817,0.0989,0.4606,0.3617,1.3370637829408154,0.5595499753954895,0
0.07662727272727272,0.01118472985003133,0.0573,0.096,0.038700000000000005,0.14371,0.1231108484253114,0.0159,0.3432,0.3273,0.21935,0.12435747084737434,0.0793,0.4147,0.33540000000000003,0.5332039490872148,0.3493363272894709,0
0.06998181818181819,0.005844111255241156,0.0581,0.0768,0.018699999999999994,0.17498,0.2005615217333574,0.0183,0.5336,0.5153,0.24491000000000002,0.20178081315019908,0.0859,0.6017,0.5158,0.3999395259017733,0.2857438750477446,0
0.07615454545454546,0.017750795116634275,0.0507,0.1138,0.06309999999999999,0.05577,0.06943812673484535,-0.0343,0.187,0.2213,0.13240999999999997,0.05942456375757232,0.052,0.2483,0.1963,1.36548646168341,0.5751376052937103,0
0.12583636363636364,0.041428426779863914,0.0747,0.2253,0.1506,0.28468,0.29538506619890814,-0.0311,0.9411,0.9722000000000001,0.40796,0.2682437788447085,0.1388,1.0316,0.8928,0.4420258592472404,0.308451944270074,0
0.08405454545454547,0.020537008722614096,0.0544,0.1274,0.07300000000000001,0.17008,0.1706824263556933,-0.0137,0.4369,0.4506,0.2571,0.17131800190808255,0.0917,0.5324,0.4407,0.49420302946563965,0.3269320051440697,0
0.06022727272727273,0.009824468525990698,0.0441,0.0774,0.033299999999999996,0.17857000000000003,0.15243043622875613,0.0133,0.4359,0.42260000000000003,0.23782,0.15279395566870074,0.0907,0.5048,0.4141,0.3372735367292154,0.253246234467405,0
0.07763636363636363,0.014114338293187728,0.0531,0.1014,0.0483,0.053739999999999996,0.06161668605175062,-0.0362,0.1536,0.1898,0.13077,0.053190998611920545,0.0529,0.2246,0.1717,1.4446393561036013,0.5936818074065628,0
0.07966363636363637,0.017627777666357876,0.0578,0.1167,0.0589,0.16485,0.17311024907073913,-0.0307,0.4838,0.5145,0.24501,0.16538381252240028,0.0559,0.5416,0.48569999999999997,0.4832463034111796,0.325143101181728,0
0.1174727272727273,0.02425028209770315,0.0723,0.1521,0.07980000000000001,0.04884999999999999,0.07820548787222885,-0.0318,0.2062,0.238,0.16907,0.06429114419748821,0.0935,0.3033,0.20980000000000001,2.404714893712049,0.6948129914221085,0
0.12145454545454544,0.034357775353953394,0.0857,0.211,0.1253,0.17019,0.15635669654848672,-0.0556,0.4662,0.5218,0.29411000000000004,0.14002823088379157,0.1415,0.567,0.4255,0.713636710839853,0.412954787323648,0
0.1098909090909091,0.03832410350015913,0.0562,0.1812,0.125,0.28648999999999997,0.2630509475367842,-0.0203,0.7921,0.8124,0.39637,0.23341506687539357,0.1461,0.8483,0.7022,0.38357543200627287,0.2772425558149035,0
0.11496363636363637,0.02522920025396258,0.0741,0.1569,0.08280000000000001,0.17350000000000002,0.10447215471651339,0.0344,0.4107,0.3763,0.29044000000000003,0.08980710439603318,0.1913,0.4951,0.30379999999999996,0.662610799728165,0.39582440620861503,0
0.10485454545454545,0.014242918495614838,0.0744,0.1271,0.0527,0.03225,0.055949287553799805,-0.0557,0.1423,0.198,0.13688,0.04884444242240417,0.0586,0.2359,0.1773,3.251202922530943,0.7660270267936781,0
0.09502727272727274,0.023478888002164456,0.0591,0.1332,0.07410000000000001,0.10083,0.08969150895027789,-0.024,0.2451,0.2691,0.19618,0.09818115682530715,0.066,0.3783,0.3123,0.942441042211946,0.48438570874484654,0
0.09187272727272727,0.024121114854379806,0.0726,0.1559,0.08330000000000001,0.12979000000000002,0.11483904146432276,0.0125,0.3806,0.3681,0.22220000000000004,0.11233794253649713,0.0903,0.474,0.3837,0.7078512937933081,0.4134667588027383,0
0.15033636363636363,0.023654440290451717,0.118,0.1996,0.0816,0.060270000000000004,0.10256941335288779,-0.0476,0.2617,0.3093,0.20846,0.1025157245391056,0.1014,0.4286,0.3272,2.4943399584603476,0.721172610878599,0
0.0807909090909091,0.014118530698727436,0.0589,0.1064,0.047499999999999994,0.06763,0.049100374517693626,0.0101,0.1529,0.1428,0.14586000000000002,0.042956805178121796,0.1083,0.2197,0.11140000000000001,1.19458397910587,0.5538897244013758,0
0.11101818181818181,0.022370821092745713,0.0552,0.1336,0.0784,0.053980000000000014,0.06437770145356578,-0.0296,0.2002,0.2298,0.16387999999999997,0.06512493634033997,0.089,0.3169,0.22790000000000002,2.0566158799981804,0.6774316840767498,0
0.07751818181818182,0.02207563444985526,0.0375,0.1146,0.0771,0.053869999999999994,0.05337423535752058,-0.0047,0.1518,0.1565,0.13264,0.04427324750280291,0.0872,0.2339,0.1467,1.4389593996432557,0.5844209695205993,0
0.09113636363636363,0.020773890956066594,0.0694,0.1329,0.06349999999999999,0.1796,0.12160075840406773,0.0937,0.4478,0.35409999999999997,0.27225,0.1344480506862533,0.1747,0.5523,0.37760000000000005,0.5074379521069683,0.3347512539397969,0
0.07634545454545455,0.012147128354995153,0.062,0.1006,0.038599999999999995,0.17911000000000005,0.2187126194093265,0.0233,0.6336,0.6103000000000001,0.25434999999999997,0.21905748230899477,0.093,0.703,0.61,0.4262465987318173,0.30015787060186344,0
0.10342727272727274,0.02419045642021212,0.071,0.1445,0.0735,0.15358000000000002,0.14473232611349207,0.018,0.4879,0.4699,0.25645999999999997,0.1398992907614458,0.1014,0.5589,0.45749999999999996,0.6734379430220713,0.4032865532274801,0
0.0557,0.012145451823625171,0.0388,0.0768,0.03799999999999999,0.22073,0.22342922344422378,0.0323,0.7734,0.7411,0.2757400000000001,0.2237873951370412,0.0996,0.8328,0.7332,0.25234335005051395,0.20200115325613524,0
0.07483636363636365,0.02007068871400644,0.0546,0.1108,0.05619999999999999,0.21586,0.14757204794043258,0.0476,0.4814,0.43379999999999996,0.28855,0.1482361797942729,0.1204,0.5424,0.422,0.3466877464496303,0.2593522934814423,0
0.10971818181818183,0.020956422317839382,0.0778,0.1509,0.07310000000000001,0.05761999999999999,0.07719852905910118,-0.0573,0.2126,0.26990000000000003,0.16656999999999997,0.069821232841848,0.0807,0.2904,0.2097,1.9041353294490175,0.6586871773488894,0
0.0635909090909091,0.015641895955762816,0.0472,0.0944,0.0472,0.15415,0.09265867171746228,0.0262,0.3503,0.3241,0.21466,0.08825275821940827,0.0908,0.3978,0.307,0.41252349378796827,0.2962387629374181,0
0.11124545454545455,0.018743818374939707,0.0803,0.1399,0.0596,0.3632000000000001,0.18001056759102907,0.1619,0.6533,0.4914,0.47169,0.17381704589724348,0.2701,0.7449,0.4748,0.3062917077471002,0.23584392016267972,0
0.09834545454545456,0.02216494365597908,0.0674,0.135,0.06760000000000001,0.10547999999999999,0.1677856820801796,-0.0555,0.5151,0.5706,0.20676999999999998,0.15474876448977262,0.0407,0.5825,0.5418000000000001,0.9323523150657897,0.47562498873369363,0
0.06363636363636363,0.012169821093777239,0.0407,0.0842,0.0435,0.12168000000000001,0.11499496414094741,-0.0184,0.3375,0.3559,0.18582,0.1067745475288938,0.0553,0.3964,0.34109999999999996,0.5229769942420232,0.34246055955120047,0
0.04773636363636364,0.018549030849468805,0.0175,0.0821,0.0646,0.41715,0.23288608684170992,0.113,0.9219,0.8089000000000001,0.46509,0.23049601322172822,0.1951,0.9626,0.7675000000000001,0.11443425435001628,0.10263876023480059,0
0.08118181818181819,0.02467119041237444,0.0402,0.1183,0.0781,0.07876,0.10710871113032777,-0.0494,0.2656,0.315,0.16038,0.09291729655989783,0.0612,0.3239,0.26270000000000004,1.0307362550223866,0.5061810200822927,0
0.0672090909090909,0.014241941900278525,0.0449,0.0993,0.0544,0.16948999999999997,0.11082937286156991,0.0111,0.3253,0.3142,0.23729,0.10798301769774314,0.0679,0.3984,0.33049999999999996,0.3965348656217198,0.28323489263853624,0
0.14044545454545454,0.024251654114157396,0.0876,0.1667,0.07909999999999999,0.08623999999999998,0.12127326535097867,-0.0704,0.3374,0.4078,0.22936,0.10510409866201963,0.0963,0.425,0.3287,1.6285230290169939,0.6123336336406562,0
0.08342727272727272,0.013638041714930401,0.0671,0.1077,0.0406,0.1321,0.09310679650570926,0.0206,0.2808,0.2602,0.21629000000000004,0.09297846166362043,0.1283,0.3511,0.22280000000000003,0.6315415684004869,0.3857177262450713,0
0.08064545454545455,0.01831285688451497,0.0493,0.1018,0.052500000000000005,0.15425,0.14866226637733074,-0.0061,0.4236,0.42969999999999997,0.23531,0.1412837055163986,0.086,0.4758,0.38980000000000004,0.5228196546243107,0.3427185917592231,0
0.06163636363636364,0.00934636536063862,0.0457,0.076,0.0303,0.13622000000000004,0.13486802437939097,0.0114,0.4658,0.45439999999999997,0.19784,0.140259039716598,0.0737,0.5418,0.46809999999999996,0.45247328705826284,0.31154494587251197,0
0.09340000000000001,0.02676299684265572,0.0657,0.1428,0.07710000000000002,0.15261,0.2091154569450411,-0.062,0.6611,0.7231000000000001,0.24756000000000006,0.19507365674420407,0.0808,0.7268,0.646,0.6120135507925379,0.3772807510068225,0
0.10705454545454546,0.0514119706612451,0.0462,0.2136,0.16740000000000002,0.45011999999999996,0.5711760864897774,0.0014,1.9364,1.9349999999999998,0.5607,0.5363420260327255,0.1739,1.9826,1.8087,0.23783503869969513,0.19092982793778762,0
0.08714545454545454,0.0171826286485138,0.0555,0.1089,0.053399999999999996,0.054069999999999986,0.06020718026577524,-0.0246,0.1784,0.203,0.13979999999999998,0.06324478019743782,0.0704,0.2873,0.21689999999999998,1.611685645641001,0.6233535850634441,0
0.05896363636363636,0.013186225595466863,0.0488,0.0871,0.038299999999999994,0.38332,0.32997938588813563,0.0871,1.2296,1.1425,0.44301,0.3267571182596231,0.1359,1.2787,1.1428,0.1538231309102198,0.13309745438293036,0
0.06950909090909091,0.021239324591213086,0.0499,0.118,0.0681,0.24198999999999998,0.15985479139936135,0.0378,0.4754,0.4376,0.31038,0.16772815837274044,0.0961,0.564,0.4678999999999999,0.28723833080193445,0.2239476350327208,0
0.10565454545454546,0.0229015442115314,0.0707,0.1517,0.081,0.05824,0.10713005802917,-0.019,0.3194,0.33840000000000003,0.16164,0.10130401110847816,0.0799,0.4078,0.32789999999999997,1.8140922280617684,0.6536370441567761,0
0.08661818181818182,0.011355423213761625,0.0679,0.1051,0.0372,0.06686,0.05883066471756979,-0.0185,0.1827,0.2012,0.1538,0.05861256975541452,0.0689,0.2571,0.18819999999999998,1.2954963553967456,0.5631834761684372,0
0.08347272727272728,0.008663843362975916,0.0715,0.0979,0.026400000000000007,0.08601,0.06565794273691831,0.009,0.2362,0.22719999999999999,0.16849,0.06426185061484337,0.1024,0.3143,0.21190000000000003,0.970488975511589,0.4954135667348836,0
0.12412998505494342,0.018472845563300845,0.1032631403516262,0.15448032038768478,0.051217180036058574,0.07804496823181975,0.02081275726680914,0.051734395106844036,0.11931297537843108,0.06757858027158704,0.20424649602428868,0.027913772095925125,0.16501706632492036,0.25076526703959023,0.08574820071466988,1.5904727414776947,0.6077429954890715,1
0.10946928899241692,0.021737797046631483,0.0793812953446636,0.16130695461272346,0.08192565926805986,0.08311639325543876,0.01927904606798136,0.05080659752240448,0.10645089824206377,0.05564430071965929,0.18740191568582507,0.022127899032827466,0.13703175808684692,0.2124769878550763,0.07544522976822937,1.3170442996929987,0.584138665035173,1
0.10550914341226753,0.02014093899867869,0.07092399611593166,0.1414280556554729,0.07050405953954124,0.09192233280277991,0.015721722911100963,0.06787330051987943,0.11061999044991902,0.04274668993003959,0.19817469555703907,0.02875412009635039,0.15134051135902585,0.23805332428354417,0.08671281292451832,1.1477950178181178,0.5324020340420594,1
0.12647465468708408,0.022524881210458342,0.08509483439798324,0.15411609139535015,0.06902125699736691,0.08438290698026898,0.024435118224102523,0.037605097918205106,0.11955788089483033,0.08195278297662523,0.20809341799652645,0.042768557052372876,0.12269993231618834,0.27300879505647957,0.15030886274029123,1.4988006506579143,0.6077753353729807,1
0.11400297490114547,0.015968213071231488,0.09478765992767031,0.13921612476332224,0.044428464835651924,0.08144378672429896,0.012454151774465537,0.06072970103735763,0.09592240554129151,0.035192704503933886,0.19632732949838938,0.022990283282141852,0.15551736096502794,0.23310615838614962,0.07758879742112168,1.3997577928107314,0.5806751129213918,1
0.12258021057964559,0.028166387568440553,0.06703071961752397,0.17658105281213216,0.10955033319460819,0.09670253299975877,0.023705221441403128,0.06196297874415438,0.13380911251619956,0.07184613377204518,0.21928689628153486,0.037620335252836284,0.1388429705216292,0.27831819468813757,0.13947522416650837,1.2675877165723757,0.5589921407347983,1
0.10549042453485104,0.021789949002273584,0.07623341422334669,0.1537483601254385,0.0775149459020918,0.08835419930547064,0.01977667503146358,0.057850335308775445,0.11614285508564856,0.058292519776873115,0.19485179952464737,0.017164348349913903,0.1737953615476193,0.222037466650848,0.04824210510322871,1.193935675139374,0.5413852138239734,1
0.11855901851936372,0.02073985624588446,0.0819885846728931,0.16164436277861893,0.07965577810572583,0.09742115300886253,0.02047316592219143,0.06617393005594702,0.12793585965307894,0.06176192959713192,0.21515149107788317,0.03897631279869991,0.14816251472884012,0.2895802224316979,0.14141770770285778,1.2169615930021416,0.5510464597709281,1
0.11469398739685119,0.017940109769407814,0.09276213925936191,0.1513383519289329,0.058576212669571,0.09388882315546984,0.022144039137466553,0.06858215003877775,0.14440338333179237,0.07582123329301461,0.20921385137510104,0.028486682009942227,0.16318689291464178,0.2532686804317206,0.09008178751707885,1.2215806095079362,0.5482114995326813,1
0.10728862722483773,0.01948033454333943,0.07712881938285339,0.13640996985808682,0.05928115047523343,0.10227306233827224,0.02778954914867732,0.06244661264085817,0.16705462981309444,0.10460801717223626,0.21164797803017027,0.03888650706774982,0.14630314317305848,0.28350984777424443,0.13720670460118595,1.0490306610680993,0.5069177664989428,1
0.125584260178361,0.0222301652812503,0.09567936963656071,0.1728664641668377,0.077187094530277,0.08208752101378955,0.02008255015482056,0.05265469614816504,0.11177901193934732,0.05912431579118228,0.20294356079330286,0.024093805164158405,0.1641244740779746,0.24711434481200523,0.08298987073403064,1.5298638424398565,0.6188106726657602,1
0.11462044229946221,0.026705750058764823,0.06437143533355982,0.16859860223313317,0.10422716689957334,0.09107016846096193,0.0198819461734432,0.0647823209132991,0.12530908480562195,0.06052676389232285,0.20593949609403758,0.03363238089510868,0.1413048506820856,0.2519085775163142,0.11060372683422859,1.2585810002931366,0.5565706816940154,1
0.11350512899147057,0.03409436025436916,0.05,0.16805390492531586,0.11805390492531585,0.08707360386381889,0.023915360681311327,0.06128275697641121,0.12264822607863271,0.0613654691022215,0.2069292457544365,0.03685736062509437,0.14206008721185268,0.2531913171170557,0.11113122990520305,1.3035388500760559,0.5485187947158134,1
0.11476820119970146,0.01972977071201776,0.08405461252932878,0.1546504204036338,0.07059580787430503,0.08966976837911579,0.021652978379945585,0.05095824400954996,0.13266066749312533,0.08170242348357537,0.20750932844585454,0.033078258238067024,0.14142052773335118,0.2616424623440543,0.12022193461070313,1.2798842172788922,0.5530722352918824,1
0.12013882380284174,0.015882722171147032,0.0942751247269482,0.13748999688583127,0.043214872158883075,0.09994765211980097,0.013604792496001255,0.0781685722232834,0.11610957614308658,0.03794100391980318,0.22065261228783725,0.013084142772834421,0.206250661766692,0.24636883277892319,0.040118171012231196,1.2020054423429374,0.5444679674952413,1
0.1157564248705664,0.023145236863712493,0.0846452846803067,0.16730968189213652,0.08266439721182982,0.09503888589608785,0.013919656824742084,0.07205491257028336,0.11316221747000135,0.04110730489971799,0.2139064247856802,0.03148657611549995,0.17100124868892097,0.27681207656049156,0.10581082787157059,1.2179773132001552,0.5411519725719945,1
0.10630623037484366,0.014508398223352075,0.07879789146256691,0.1253232863568906,0.046525394894323696,0.08820914203982484,0.0170003478123546,0.061850724512468896,0.11950712433899104,0.05765639982652214,0.1972662063058962,0.02166533562601359,0.1562132945926561,0.22824537275133822,0.07203207815868212,1.205147479831161,0.538894590568682,1
0.1197215326844749,0.015730723611522775,0.09431922641119193,0.15331847282506444,0.05899924641387251,0.09939817350232108,0.018491005637626574,0.07453980432289067,0.1330636491502311,0.05852384482734044,0.219560378453289,0.02721765859585833,0.18480942989637078,0.2723413449809653,0.08753191508459451,1.2044519935739633,0.5452759202363329,1
0.11466443452806536,0.03205208378846049,0.06190260689225483,0.1697450733304418,0.10784246643818698,0.08952857774353593,0.023912597021087643,0.055737309418182446,0.12662917531708706,0.07089186589890462,0.20178339612894267,0.0340467669753456,0.1636105197234866,0.2496134740753448,0.08600295435185817,1.2807436091850013,0.5682522371789016,1
0.11203126576350741,0.019859605595665304,0.07513930853014082,0.14594540779933654,0.07080609926919572,0.09365601037625253,0.02098511428667812,0.05931771658528755,0.12102303951045046,0.06170532292516291,0.2041043056309638,0.037416796665893134,0.14264646669338343,0.25159428781913795,0.10894782112575452,1.1961866529097946,0.5488895323773089,1
0.12497785810022045,0.03151047057475957,0.07103151283942215,0.16651869812204967,0.09548718528262752,0.08771800894830208,0.025374936590131007,0.049215356444797985,0.12257231091142584,0.07335695446662785,0.21665179914020904,0.03793262989721524,0.15327488432119957,0.27178809984973457,0.118513215528535,1.424752281160372,0.5768578047281068,1
0.10573192591920533,0.022695850112681652,0.06331394749900308,0.13887855801253096,0.07556461051352788,0.08460275764625133,0.018965809121258198,0.06604244214822302,0.1292945026583278,0.06325206051010476,0.1870200203561241,0.022347371801619987,0.1565308058421318,0.21960120652165982,0.06307040067952802,1.24973084955985,0.5653478187525196,1
0.10444124511651665,0.022176827715957526,0.05745197088161038,0.13393769275118264,0.07648572186957225,0.10031832885307956,0.027200428968427514,0.05787107359484855,0.15157761616910476,0.0937065425742562,0.20749167613674424,0.04426057005035539,0.11532304447645893,0.2855153089202874,0.1701922644438285,1.0410879569327436,0.5033490678373947,1
0.11398539838418888,0.025941983914199537,0.07944365726005814,0.15717854087681413,0.07773488361675598,0.09115205431013673,0.024170416680741193,0.06202864852361717,0.12818833280940262,0.06615968428578545,0.20718920303606514,0.03397794283350069,0.14869873417352902,0.24556454487436907,0.09686581070084005,1.2504835877069789,0.5501485915545326,1
0.10390989668541581,0.009922647570872854,0.09231090844896006,0.12176142064449598,0.02945051219553592,0.08829628652363192,0.01726705743861796,0.05661189437757256,0.10510782451651512,0.048495930138942565,0.19253910120401013,0.02405376045603207,0.15083814146729663,0.2226286244920947,0.07179048302479807,1.1768186857883263,0.5396792462226649,1
0.09924228465078108,0.021636752316160114,0.06987794748338702,0.13096481146943434,0.06108686398604732,0.08518650066112089,0.023787839281123054,0.04056710999745421,0.118831372413158,0.07826426241570379,0.18273451709868907,0.034826101592464895,0.1252917050033928,0.2321793774469751,0.1068876724435823,1.1649864578791982,0.5430924771848473,1
0.1171191417198071,0.013179780331918668,0.09990037033210449,0.1441945515414952,0.0442941812093907,0.09241240062901732,0.022503564798711607,0.04923750929644292,0.1315080159729088,0.08227050667646588,0.2109624720809863,0.02562104606009205,0.15394058514338124,0.2486727606597313,0.09473217551635005,1.2673393785168459,0.5551631311549825,1
0.11090236555592434,0.02908671908936887,0.05972161727480287,0.15691093280688206,0.09718931553207918,0.09322546517457034,0.021193017145756745,0.06042827508440317,0.13541385715608792,0.07498558207168475,0.2017909043013697,0.03989691830024407,0.140534399283998,0.25956657012900775,0.11903217084500975,1.1896017439710405,0.5495877842071168,1
0.11321680533266898,0.01678022756339179,0.09053090710544232,0.14093849860644747,0.050407591501005156,0.09186086825777139,0.024109219745715973,0.05442559502191442,0.1275359162511613,0.07311032122924689,0.20601008727389755,0.03707794531707708,0.14495650212735672,0.2684744148576088,0.12351791273025209,1.2324679160124854,0.5495665637750071,1
0.12719166525469483,0.022662102089667926,0.0868627738175406,0.17614379949042067,0.08928102567288007,0.09804986816986065,0.020628329639102938,0.07020790359482838,0.12764048992950067,0.057432586334672284,0.22590098988932708,0.020078508773880666,0.18843843314420908,0.255919485961797,0.0674810528175879,1.2972008063646254,0.563039153913642,1
0.10263840875942948,0.025765272238214912,0.07268838425712952,0.15323875798651534,0.08055037372938582,0.08790173401412953,0.02697321902475225,0.036062267141168565,0.1269791218989069,0.09091685475773834,0.1901434453977273,0.03518064177774487,0.10969085034452433,0.23804693095924323,0.1283560806147189,1.1676361368115278,0.5397917806367657,1
0.11796985516600418,0.024654234711332004,0.08733685228145824,0.17933399508124653,0.0919971427997883,0.08535930835689147,0.027223495632674257,0.036980603832139754,0.12007985977165377,0.083099255939514,0.20499329639259703,0.0412866615278154,0.1491906451798311,0.27146259963508446,0.12227195445525335,1.3820223642207592,0.5754787193692109,1
0.11276720743241092,0.026949739680997873,0.07981220763205447,0.15880676108559058,0.0789945534535361,0.09047524513287088,0.01602764991530841,0.06555744382216108,0.11318659606728496,0.047629152245123874,0.20433047397422235,0.037418255350180354,0.15515243916757132,0.2630259604496604,0.1078735212820891,1.2463736450026652,0.551883688005095,1
